seed,train_mix,eval_mix,regime,epistemic_utility,smoothness_utility,aggregate_scalar_reward,unsupported_certainty_rate,calibrated_abstention_rate,selective_risk,coverage,ece
2,standard,high_suff,crs,0.8069333333333334,0.3772,0.6135533333333334,0.009966777408637873,0.9900332225913622,0.0351288056206089,0.5693333333333334,0.020343428550402984
2,standard,balanced,scalar,0.8136000000000001,0.24486666666666665,0.5576700000000001,0.016494845360824743,0.9835051546391752,0.14758620689655172,0.48333333333333334,0.11233545568691773
2,standard,balanced,crs,0.8652,0.13273333333333334,0.53559,0.012371134020618556,0.9876288659793815,0.026446280991735537,0.4033333333333333,0.012170894095975522
2,standard,ambiguous_heavy,scalar,0.8103999999999999,0.21113333333333334,0.54073,0.013289036544850499,0.9867109634551495,0.1301775147928994,0.45066666666666666,0.07875649534375502
2,standard,ambiguous_heavy,crs,0.8645333333333335,0.10373333333333334,0.5221733333333334,0.009966777408637873,0.9900332225913622,0.024955436720142603,0.374,0.01187069452208603
2,high_insuff,high_insuff,scalar,0.8609333333333334,-0.006799999999999996,0.4704533333333334,0.0389321468298109,0.9610678531701891,0.17805383022774326,0.322,0.12706878059590396
2,high_insuff,high_insuff,crs,0.8513333333333334,0.0036666666666666696,0.46988333333333343,0.042269187986651836,0.9577308120133482,0.1882591093117409,0.3293333333333333,0.1545717304219302
2,high_suff,high_suff,scalar,0.7049333333333334,0.5442,0.6326033333333333,0.03558718861209965,0.9644128113879004,0.19398642095053345,0.6873333333333334,0.17046711003797546
2,high_suff,high_suff,crs,0.7856666666666666,0.4349333333333332,0.6278366666666666,0.03202846975088968,0.9679715302491103,0.18391959798994975,0.6633333333333333,0.12852845359555592
2,balanced,balanced,scalar,0.7921333333333335,0.24559999999999998,0.5461933333333333,0.040776699029126215,0.9592233009708738,0.17056396148555708,0.4846666666666667,0.12718098074973064
2,balanced,balanced,crs,0.8490666666666666,0.14046666666666668,0.5301966666666668,0.02330097087378641,0.9766990291262136,0.06341463414634146,0.41,0.0400527580640857
2,ambiguous_heavy,ambiguous_heavy,scalar,0.8002666666666666,0.22419999999999998,0.5410366666666666,0.042704626334519574,0.9572953736654805,0.12790697674418605,0.45866666666666667,0.08728739658097735
2,ambiguous_heavy,ambiguous_heavy,crs,0.8362666666666667,0.14653333333333335,0.5258866666666666,0.03202846975088968,0.9679715302491103,0.06446280991735537,0.4033333333333333,0.036148354111147654
3,standard,standard,scalar,0.7804,0.34046666666666664,0.58243,0.040268456375838924,0.959731543624161,0.16747572815533981,0.5493333333333333,0.13080324122983064
3,standard,standard,crs,0.8474666666666666,0.21993333333333331,0.5650766666666667,0.035794183445190156,0.9642058165548099,0.04316546762589928,0.4633333333333333,0.016075667448794066
3,standard,high_insuff,scalar,0.8885333333333335,-0.0042666666666666625,0.4867733333333334,0.038901601830663615,0.9610983981693364,0.13429752066115702,0.32266666666666666,0.09604661699162095
3,standard,high_insuff,crs,0.9213333333333333,-0.068,0.47613333333333335,0.034324942791762014,0.965675057208238,0.03125,0.2773333333333333,0.016218401025654267
3,standard,high_suff,scalar,0.7316,0.5618666666666666,0.6552200000000001,0.043478260869565216,0.9565217391304348,0.17411988582302568,0.7006666666666667,0.1478860517663086
3,standard,high_suff,crs,0.8063999999999999,0.4114666666666667,0.62868,0.03678929765886288,0.9632107023411371,0.05056179775280899,0.5933333333333334,0.030330419538703364
3,standard,balanced,scalar,0.7955999999999999,0.26786666666666664,0.5581200000000001,0.04294478527607362,0.9570552147239264,0.16421895861148197,0.49933333333333335,0.11831897089369312
3,standard,balanced,crs,0.8618666666666667,0.15006666666666668,0.5415566666666667,0.03680981595092025,0.9631901840490797,0.03691813804173355,0.41533333333333333,0.00909320821738773
3,standard,ambiguous_heavy,scalar,0.8114666666666667,0.25293333333333334,0.5601266666666667,0.043478260869565216,0.9565217391304348,0.12638888888888888,0.48,0.0692629171805256
