epistemic_utility,smoothness_utility,aggregate_scalar_reward,unsupported_certainty_rate,calibrated_abstention_rate,selective_risk,coverage,ece,w_s,seed
0.8376666666666667,0.29488888888888887,0.6205555555555555,0.03345724907063197,0.966542750929368,0.1463917525773196,0.5388888888888889,0.13461275500904693,0.4,16
0.8241111111111111,0.25833333333333336,0.5978000000000001,0.03690036900369004,0.9630996309963099,0.17197452229299362,0.5233333333333333,0.16188389567304118,0.4,17
0.8396666666666667,0.3055555555555556,0.6260222222222223,0.054945054945054944,0.945054945054945,0.14919354838709678,0.5511111111111111,0.136074182551233,0.4,18
0.8128888888888889,0.27055555555555555,0.5959555555555557,0.06204379562043796,0.9379562043795621,0.17547568710359407,0.5255555555555556,0.16249648764485222,0.4,19
0.8203333333333334,0.29555555555555557,0.5841833333333333,0.058365758754863814,0.9416342412451362,0.16393442622950818,0.5422222222222223,0.1556666953745202,0.45,0
0.8147777777777778,0.2647777777777778,0.5672777777777778,0.07191780821917808,0.928082191780822,0.18008474576271186,0.5244444444444445,0.17126869466784583,0.45,1
0.8213333333333334,0.32266666666666666,0.5969333333333333,0.054945054945054944,0.945054945054945,0.16370808678500987,0.5633333333333334,0.14782639792240448,0.45,2
0.82,0.3097777777777779,0.5904000000000001,0.04182509505703422,0.9581749049429658,0.15789473684210525,0.5488888888888889,0.1465816376945322,0.45,3
0.7926666666666666,0.2953333333333333,0.5688666666666666,0.05791505791505792,0.9420849420849421,0.19057377049180327,0.5422222222222223,0.1779569167434841,0.45,4
0.8073333333333333,0.3006666666666667,0.5793333333333335,0.03345724907063197,0.966542750929368,0.17248459958932238,0.5411111111111111,0.16200135792529619,0.45,5
0.8075555555555555,0.293,0.5760055555555555,0.05533596837944664,0.9446640316205533,0.17959183673469387,0.5444444444444444,0.17166692817904064,0.45,6
0.8106666666666666,0.254,0.5601666666666666,0.03759398496240601,0.9624060150375939,0.19027484143763213,0.5255555555555556,0.1769012450186264,0.45,7
0.8282222222222223,0.3017777777777778,0.5913222222222223,0.04150943396226415,0.9584905660377359,0.15020576131687244,0.54,0.13700753494051637,0.45,8
0.835,0.3011111111111111,0.5947500000000001,0.04411764705882353,0.9558823529411765,0.1524390243902439,0.5466666666666666,0.1441230789853781,0.45,9
0.8427777777777777,0.26655555555555555,0.5834777777777778,0.03260869565217391,0.967391304347826,0.14712153518123666,0.5211111111111111,0.1377939578446281,0.45,10
0.8340000000000001,0.31444444444444447,0.6002000000000001,0.0421455938697318,0.9578544061302682,0.15643564356435644,0.5611111111111111,0.14212653526172797,0.45,11
0.8242222222222222,0.2624444444444444,0.5714222222222222,0.0038022813688212928,0.9961977186311787,0.1716101694915254,0.5244444444444445,0.15664075044339082,0.45,12
0.8168888888888889,0.2876666666666666,0.5787388888888889,0.05319148936170213,0.9468085106382979,0.16977225672877846,0.5366666666666666,0.15824150268349427,0.45,13
0.8434444444444444,0.3058888888888889,0.6015444444444445,0.05363984674329502,0.946360153256705,0.13496932515337423,0.5433333333333333,0.12608051880765186,0.45,14
